WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,tourney_date
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-08,WTA1000,Outdoor,Hard,1st Round,3,Sakkari M.,Rakhimova K.,65.0,67.0,936.0,926.0,6.0,3.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.4,3.0,1.41,3.1,1.4,3.15,1.38,3.0,,,20250808
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-08,WTA1000,Outdoor,Hard,1st Round,3,Tomova V.,Li A.,102.0,64.0,713.0,943.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,2.6,1.45,2.74,1.51,2.75,1.53,2.58,1.49,,,20250808
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-08,WTA1000,Outdoor,Hard,1st Round,3,Wang Xin.,Arango E.,37.0,81.0,1373.0,862.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.33,1.24,4.5,1.22,5.33,1.19,4.51,,,20250808
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-08,WTA1000,Outdoor,Hard,1st Round,3,Sevastova A.,Bektas E.,267.0,301.0,270.0,224.0,6.0,4.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.44,2.8,1.44,2.99,1.44,2.85,1.42,2.77,,,20250808
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-08,WTA1000,Outdoor,Hard,1st Round,3,Kudermetova V.,Lamens S.,36.0,58.0,1373.0,983.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.4,1.33,3.58,1.33,5.25,1.3,3.56,,,20250808
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,1st Round,3,Krejcikova B.,Parks A.,80.0,71.0,864.0,900.0,6.0,4.0,4.0,6.0,6.0,0.0,2.0,1.0,Completed,1.44,2.8,1.46,2.92,1.44,3.15,1.42,2.8,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,1st Round,3,Yuan Y.,Bucsa C.,98.0,91.0,748.0,793.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,,,2.02,1.87,2.1,1.85,1.97,1.8,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,1st Round,3,Jovic I.,Sierra S.,88.0,72.0,801.0,894.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,,,1.76,2.16,1.8,2.2,1.72,2.07,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,1st Round,3,McNally C.,Inglis M.,104.0,153.0,701.0,469.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.6,1.31,3.78,1.3,5.5,1.27,3.76,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Kostyuk M.,Maria T.,27.0,41.0,1711.0,1320.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.29,3.75,1.28,4.03,1.29,6.0,1.25,3.9,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Ito A.,Pavlyuchenkova A.,94.0,33.0,771.0,1449.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,2.4,1.57,2.49,1.59,2.5,1.57,2.42,1.54,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Potapova A.,3.0,45.0,6933.0,1251.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.05,10.0,1.06,12.9,1.06,12.0,1.04,10.52,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Bouzas Maneiro J.,Fernandez L.A.,42.0,26.0,1319.0,1763.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.8,1.44,2.99,1.44,3.5,1.44,2.85,1.41,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Frech M.,136.0,28.0,540.0,1711.0,7.0,6.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.67,2.2,1.68,2.31,1.72,2.25,1.67,2.18,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Keys M.,Lys E.,6.0,62.0,4579.0,962.0,1.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.2,4.75,1.21,5.01,1.22,5.0,1.19,4.63,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Joint M.,Haddad Maia B.,44.0,21.0,1263.0,2074.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,2.9,1.43,3.05,1.43,3.0,1.4,2.85,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Townsend T.,Samsonova L.,125.0,18.0,590.0,2371.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,,,2.91,1.46,2.9,1.45,2.81,1.42,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Raducanu E.,Danilovic O.,39.0,43.0,1362.0,1286.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.38,3.28,1.4,3.2,1.36,3.07,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Alexandrova E.,Sun L.,16.0,90.0,2676.0,795.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.4,3.12,1.4,3.2,1.37,3.0,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Yuan Y.,Shnaider D.,98.0,20.0,748.0,2146.0,6.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,2.5,1.53,2.47,1.59,2.5,1.7,2.42,1.54,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Zarazua R.,10.0,70.0,3283.0,919.0,4.0,6.0,6.0,0.0,7.0,5.0,2.0,1.0,Completed,1.07,8.5,1.07,10.81,1.09,10.0,1.07,8.27,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Mertens E.,Ngounoue C.,22.0,211.0,1996.0,335.0,3.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,1.22,4.0,1.23,4.57,1.25,4.35,1.22,4.14,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-09,WTA1000,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Stearns P.,34.0,53.0,1432.0,1146.0,7.0,6.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.73,2.1,1.66,2.34,1.8,2.3,1.68,2.16,,,20250809
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Vondrousova M.,1.0,59.0,12010.0,978.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.44,2.97,1.44,3.2,1.4,2.89,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Anisimova A.,Jeanjean L.,8.0,95.0,3834.0,764.0,,,,,,,,,Walkover,,,1.13,6.87,1.14,6.0,1.13,5.72,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Krueger A.,Sevastova A.,35.0,267.0,1404.0,270.0,6.0,4.0,0.0,6.0,6.0,3.0,2.0,1.0,Completed,1.67,2.1,1.73,2.22,1.8,2.2,1.69,2.12,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Yastremska D.,Tomova V.,31.0,102.0,1504.0,713.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,,,1.36,3.41,1.33,3.4,1.32,3.28,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Kudermetova V.,Bencic B.,36.0,19.0,1373.0,2255.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.67,2.2,1.74,2.4,1.7,2.17,1.66,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Paolini J.,Sakkari M.,9.0,65.0,3586.0,936.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,,,2.08,1.83,2.1,1.91,1.9,1.86,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Linette M.,Sramkova R.,40.0,38.0,1349.0,1367.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,,,1.84,2.06,1.91,2.05,1.8,1.97,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Seidel E.,Navarro E.,124.0,11.0,591.0,3095.0,6.0,4.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,,,4.89,1.21,5.0,1.22,4.55,1.19,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Wang Xin.,2.0,37.0,7669.0,1373.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.25,4.35,1.27,4.33,1.24,3.96,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Tomljanovic A.,15.0,86.0,2726.0,826.0,6.0,3.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,,,1.29,3.91,1.29,4.66,1.26,3.82,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Ostapenko J.,Osorio M.,30.0,56.0,1695.0,1004.0,,,,,,,,,Walkover,1.5,2.6,1.53,2.64,1.5,2.65,1.48,2.59,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Bronzetti L.,Kasatkina D.,61.0,17.0,968.0,2416.0,6.0,3.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,3.2,1.36,3.45,1.34,3.2,1.44,2.99,1.38,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Birrell K.,4.0,82.0,5488.0,846.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.17,5.0,1.2,5.07,1.18,5.5,1.16,4.99,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Jovic I.,Noskova L.,88.0,23.0,801.0,1942.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,3.0,1.4,3.01,1.43,3.0,1.45,2.85,1.41,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Kessler M.,McNally C.,32.0,104.0,1475.0,701.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.8,1.95,1.89,1.99,1.85,2.01,1.81,1.95,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-10,WTA1000,Outdoor,Hard,2nd Round,3,Gracheva V.,Kenin S.,103.0,29.0,711.0,1708.0,6.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,2.2,1.7,2.2,1.74,2.3,1.73,2.19,1.66,,,20250810
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,2nd Round,3,Krejcikova B.,Svitolina E.,80.0,13.0,864.0,2944.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,3.2,1.36,3.76,1.31,4.0,1.37,3.23,1.34,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Garcia C.,14.0,200.0,2838.0,371.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.29,3.75,1.29,3.91,1.3,4.25,1.27,3.72,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Kostyuk M.,3.0,27.0,6933.0,1711.0,,,,,,,,,Walkover,1.14,5.5,1.15,6.21,1.15,6.0,1.13,5.63,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,3rd Round,3,Bouzas Maneiro J.,Townsend T.,42.0,125.0,1319.0,590.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.7,2.17,1.77,2.15,1.8,2.07,1.72,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,3rd Round,3,Alexandrova E.,Joint M.,16.0,44.0,2676.0,1263.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.6,2.38,1.62,2.45,1.8,2.4,1.6,2.3,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,3rd Round,3,Cirstea S.,Yuan Y.,136.0,98.0,540.0,748.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.75,2.1,1.77,2.18,1.8,2.1,1.74,2.06,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Raducanu E.,1.0,39.0,12010.0,1362.0,7.0,6.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.36,3.2,1.37,3.4,1.36,3.4,1.34,3.22,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-11,WTA1000,Outdoor,Hard,3rd Round,3,Kalinskaya A.,Anisimova A.,34.0,8.0,1432.0,3834.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.8,1.45,2.85,1.49,2.8,1.45,2.72,1.44,,,20250811
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Keys M.,Ito A.,6.0,94.0,4579.0,771.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.22,4.33,1.23,4.73,1.22,5.5,1.2,4.4,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Mertens E.,10.0,22.0,3283.0,1996.0,4.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.4,3.0,1.38,3.33,1.4,3.1,1.38,2.99,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Krejcikova B.,Jovic I.,80.0,88.0,864.0,801.0,6.0,4.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.7,2.2,1.68,2.33,1.74,2.25,1.68,2.15,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Seidel E.,Kessler M.,124.0,32.0,591.0,1475.0,6.0,4.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,3.4,1.3,4.09,1.28,3.66,1.45,3.35,1.32,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Paolini J.,Krueger A.,9.0,35.0,3586.0,1404.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.6,1.51,2.77,1.5,2.75,1.48,2.61,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Yastremska D.,2.0,31.0,7669.0,1504.0,,,,,,,,,Walkover,1.25,4.0,1.32,3.76,1.29,4.0,1.27,3.69,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Gracheva V.,Muchova K.,103.0,14.0,711.0,2838.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,3.25,1.33,3.48,1.36,3.4,1.4,3.2,1.34,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-12,WTA1000,Outdoor,Hard,3rd Round,3,Bronzetti L.,Ostapenko J.,61.0,30.0,968.0,1695.0,1.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.88,1.44,2.8,1.5,6.0,1.44,3.24,1.37,,,20250812
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-13,WTA1000,Outdoor,Hard,3rd Round,3,Kudermetova V.,Tauson C.,36.0,15.0,1373.0,2726.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,2.2,1.62,2.31,1.69,2.35,1.67,2.24,1.63,,,20250813
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-13,WTA1000,Outdoor,Hard,3rd Round,3,Linette M.,Pegula J.,40.0,4.0,1349.0,5488.0,7.0,6.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,4.0,1.25,5.63,1.18,4.8,1.35,4.0,1.24,,,20250813
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-13,WTA1000,Outdoor,Hard,4th Round,3,Swiatek I.,Cirstea S.,3.0,136.0,6933.0,540.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.04,12.0,,,1.05,13.0,1.04,11.0,,,20250813
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-13,WTA1000,Outdoor,Hard,4th Round,3,Rybakina E.,Keys M.,10.0,6.0,3283.0,4579.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.67,2.25,1.69,2.31,1.7,2.3,1.65,2.22,,,20250813
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-13,WTA1000,Outdoor,Hard,4th Round,3,Sabalenka A.,Bouzas Maneiro J.,1.0,42.0,12010.0,1319.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.13,6.0,1.14,6.8,1.14,7.0,1.12,5.99,,,20250813
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-14,WTA1000,Outdoor,Hard,4th Round,3,Kalinskaya A.,Alexandrova E.,34.0,16.0,1432.0,2676.0,3.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,2.4,1.57,2.68,1.53,2.63,1.57,2.51,1.51,,,20250814
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-14,WTA1000,Outdoor,Hard,4th Round,3,Gauff C.,Bronzetti L.,2.0,61.0,7669.0,968.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.1,7.0,1.11,8.36,1.11,7.0,1.1,6.8,,,20250814
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-14,WTA1000,Outdoor,Hard,4th Round,3,Paolini J.,Krejcikova B.,9.0,80.0,3586.0,864.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.73,2.1,1.74,2.22,1.79,2.2,1.73,2.08,,,20250814
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-14,WTA1000,Outdoor,Hard,4th Round,3,Gracheva V.,Seidel E.,103.0,124.0,711.0,591.0,2.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,1.62,2.3,1.63,2.45,1.62,2.4,1.58,2.33,,,20250814
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-15,WTA1000,Outdoor,Hard,4th Round,3,Kudermetova V.,Linette M.,36.0,40.0,1373.0,1349.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.4,1.61,2.48,1.65,2.5,1.56,2.38,,,20250815
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-15,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Kalinskaya A.,3.0,34.0,6933.0,1432.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.33,1.19,5.41,1.22,5.0,1.19,4.62,,,20250815
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-15,WTA1000,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Sabalenka A.,10.0,1.0,3283.0,12010.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.3,1.62,2.44,1.63,2.75,1.65,2.32,1.59,,,20250815
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-15,WTA1000,Outdoor,Hard,Quarterfinals,3,Kudermetova V.,Gracheva V.,36.0,103.0,1373.0,711.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.15,1.45,3.0,1.4,2.92,,,20250815
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-16,WTA1000,Outdoor,Hard,Quarterfinals,3,Paolini J.,Gauff C.,9.0,2.0,3586.0,7669.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.8,1.44,2.88,1.48,2.85,1.45,2.76,1.43,,,20250816
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-17,WTA1000,Outdoor,Hard,Semifinals,3,Swiatek I.,Rybakina E.,3.0,10.0,6933.0,3283.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.62,2.46,1.65,2.4,1.6,2.27,,,20250817
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-17,WTA1000,Outdoor,Hard,Semifinals,3,Paolini J.,Kudermetova V.,9.0,36.0,3586.0,1373.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.8,1.95,1.85,2.07,1.83,2.1,1.8,1.97,,,20250817
37,Cincinnati,Western & Southern Financial Group Women's Open,2025-08-18,WTA1000,Outdoor,Hard,The Final,3,Swiatek I.,Paolini J.,3.0,9.0,6933.0,3586.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.0,1.16,6.08,1.15,6.0,1.14,5.63,,,20250818
38,Cleveland,Tennis in the Land,2025-08-17,WTA250,Outdoor,Hard,1st Round,3,Zakharova A.,Birrell K.,100.0,80.0,742.0,871.0,5.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.3,1.62,2.33,1.65,2.32,1.65,2.26,1.61,2.4,1.64,20250817
38,Cleveland,Tennis in the Land,2025-08-17,WTA250,Outdoor,Hard,1st Round,3,Jovic I.,Potapova A.,76.0,45.0,885.0,1221.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.73,2.1,1.78,2.13,1.77,3.1,1.66,2.24,1.76,2.28,20250817
38,Cleveland,Tennis in the Land,2025-08-17,WTA250,Outdoor,Hard,1st Round,3,Lys E.,Joint M.,60.0,42.0,996.0,1301.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.38,1.57,2.36,1.64,2.38,1.62,2.28,1.6,2.38,1.67,20250817
38,Cleveland,Tennis in the Land,2025-08-17,WTA250,Outdoor,Hard,1st Round,3,Sierra S.,Kartal S.,75.0,51.0,887.0,1157.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,2.75,1.44,2.86,1.46,2.88,1.55,2.75,1.43,2.9,1.49,20250817
38,Cleveland,Tennis in the Land,2025-08-17,WTA250,Outdoor,Hard,1st Round,3,Kudermetova P.,Scott K.,64.0,565.0,960.0,81.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.71,1.5,2.8,1.45,2.66,1.53,2.76,20250817
38,Cleveland,Tennis in the Land,2025-08-17,WTA250,Outdoor,Hard,1st Round,3,Li A.,Starodubtseva Y.,69.0,66.0,923.0,941.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.38,1.67,2.3,1.8,11.0,1.6,2.76,1.66,2.2,20250817
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Baptiste H.,Ruse E.G.,49.0,67.0,1166.0,939.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.8,2.0,1.88,1.99,1.83,2.05,1.77,2.0,1.89,2.08,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Teichmann J.,Boisson L.,85.0,46.0,845.0,1218.0,6.0,4.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,2.1,1.73,2.33,1.66,2.1,1.84,1.99,1.78,2.14,1.85,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Cirstea S.,Uchijima M.,112.0,92.0,660.0,807.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.29,3.75,1.33,3.49,1.29,4.0,1.26,3.69,1.31,4.1,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Jacquemot E.,Zhu L.,98.0,303.0,766.0,231.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.73,2.17,1.74,2.16,1.77,2.07,1.73,2.16,1.8,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Gibson T.,Minnen G.,107.0,99.0,686.0,743.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.77,2.13,1.76,2.05,1.9,1.99,1.79,2.1,1.9,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Samsonova L.,Dolehide C.,19.0,74.0,2166.0,887.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.36,3.2,1.33,3.56,1.37,3.5,1.34,3.2,1.36,3.7,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Golubic V.,Bronzetti L.,77.0,56.0,879.0,1068.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.8,2.01,1.87,2.01,1.85,1.96,1.8,2.08,1.9,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Lamens S.,37.0,63.0,1398.0,966.0,6.0,2.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.33,3.4,1.35,3.42,1.34,4.0,1.32,3.32,1.36,3.7,20250818
38,Cleveland,Tennis in the Land,2025-08-18,WTA250,Outdoor,Hard,1st Round,3,Wang Y.,Stearns P.,202.0,47.0,364.0,1171.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.75,1.44,2.9,1.44,2.9,3.4,2.71,1.54,3.15,1.45,20250818
